organisationunitid,uid,mflcode,facility,level,ward_uid,ward,subcounty_uid,subcounty,county_uid,county
51679,AcjY7Ic6kUU,17499,Kwa Mbekenya Dispensary,5,UU5SWe7Tv1P,North Kinangop Ward,RAnL5kBKMIt,Kinangop Sub County,mYZacFNIB3h,Nyandarua County
51682,VhRKqTuwAP6,17556,Merciful International Guild,5,il32x0l8U6u,Githabai Ward,RAnL5kBKMIt,Kinangop Sub County,mYZacFNIB3h,Nyandarua County
51684,Q63aF4etAzK,17573,Chaka Health Services Clinic,5,lZXZ7HwrMGu,Thegu River Ward,YXt5ETQPRlB,Kieni East Sub County,ptWVfaCIdVx,Nyeri County
51691,MRg99sJeWEH,17652,Masingu Health Services,5,bSXsHJ4bnCw,Machakos Central Ward,KXc4ez8OAFz,Machakos Sub County,yhCUgGcCcOo,Machakos County
51692,VhHnLOEbazF,17472,Dakarh Medical Services,5,bZcRxqnzRy0,Timbwani Ward,iy93Mmi73Or,Likoni Sub County,wsBsC6gjHvn,Mombasa County
51737,ri7X73Ol3uM,17449,Kabati Maternity Nursing Home,5,T9ZjyItHbW9,Kauwi Ward,cmWAJB5kCDW,Kitui West Sub County,j8o6iO4Njsi,Kitui County
51738,rtJcSVGYeal,17448,Kabati Medical Centre,5,T9ZjyItHbW9,Kauwi Ward,cmWAJB5kCDW,Kitui West Sub County,j8o6iO4Njsi,Kitui County
51739,ft4m5paCT1f,17451,Kitamwiki Dispensary,5,IgBhlSMshmk,Mutongoni Ward,cmWAJB5kCDW,Kitui West Sub County,j8o6iO4Njsi,Kitui County
51686,p0seYVywjgP,17571,Kiarithaini Dispensary,5,kgPF6QHfrWT,Iriaini Ward,vznKK4IegIL,Mathira East Sub County,ptWVfaCIdVx,Nyeri County
51676,toXjP0GCaAw,17557,Engineer Medical Clinic,5,lcpTYDEAUs9,Engineer Ward,RAnL5kBKMIt,Kinangop Sub County,mYZacFNIB3h,Nyandarua County
32894,dsaHh6LxrRQ,16258,Maram Health Center,5,MLB4Nr73Nsh,Kabouch North Ward,i2Y2fyNoFyZ,Ndhiwa Sub County,nK0A12Q7MvS,Homa Bay County
34039,Z49VsZxF3Pd,10197,Gaciongo Dispensary (Kirinyaga),5,hnLq51q52zo,Njukiine Ward,yOaHQLOLd1H,Kirinyaga East Sub County,Ulj33KBau7V,Kirinyaga County
51740,gBfC4UBI46M,17447,Musengo Medical Clinic,5,T9ZjyItHbW9,Kauwi Ward,cmWAJB5kCDW,Kitui West Sub County,j8o6iO4Njsi,Kitui County
51741,igW2QD8J8Iq,17450,Muthale East Medical Clinic,5,IgBhlSMshmk,Mutongoni Ward,cmWAJB5kCDW,Kitui West Sub County,j8o6iO4Njsi,Kitui County
51743,PCzkJj0TRj9,17615,Kawauni Dispensary,5,GCpjuDfIVDu,Kangundo North Ward,vMPhBuymSKt,Kangundo Sub County,yhCUgGcCcOo,Machakos County
51744,DK9R85tES3B,17612,Kikuyuni Dispensary,5,XgDHRzDJYER,Kyeleni Ward,GnixPSqaV6D,Matungulu Sub County,yhCUgGcCcOo,Machakos County
51745,tlmdZkVYO5o,17611,Kyevaluki Dispensary,5,Q66EmTxlCi3,Kangundo West Ward,vMPhBuymSKt,Kangundo Sub County,yhCUgGcCcOo,Machakos County
51746,bu1GIhXzkRS,17613,Miu Dispensary,5,hBftnwiDBHL,Kangundo East Ward,vMPhBuymSKt,Kangundo Sub County,yhCUgGcCcOo,Machakos County
51747,bHv5fWNPV64,11936,Mavoko Level 4 Hospital,5,CYAMnUYLITU,Athi River Ward,BxfsSc6Svrc,Athi River Sub County,yhCUgGcCcOo,Machakos County
51748,yg5ppxhOxzR,12088,Imani Health Care,5,m6H14WsORB0,Mutituni Ward,KXc4ez8OAFz,Machakos Sub County,yhCUgGcCcOo,Machakos County
51752,MgvXzB7Qmt3,17664,Liverpool VCT (Machakos),5,bSXsHJ4bnCw,Machakos Central Ward,KXc4ez8OAFz,Machakos Sub County,yhCUgGcCcOo,Machakos County
51768,h5OdkQ5jKdv,17409,Emalindi Health Centre,5,YROnQ32WW3W,Kisa East Ward,UhQS2Mv0PCK,Khwisero Sub County,BjC1xL40gHo,Kakamega County
51771,HIpRwgWzNMg,17519,Enanga Medical Clinic,5,YROnQ32WW3W,Kisa East Ward,UhQS2Mv0PCK,Khwisero Sub County,BjC1xL40gHo,Kakamega County
51780,cSJA4hwmlLm,16058,Mwihila Mission Hospital,5,XFOc3lfOj2x,Kisa North Ward,UhQS2Mv0PCK,Khwisero Sub County,BjC1xL40gHo,Kakamega County
51783,z6NaFzIMBFT,16065,Namasoli Health Centre,5,gccbvaIlS0w,Kisa Central Ward,UhQS2Mv0PCK,Khwisero Sub County,BjC1xL40gHo,Kakamega County
51793,VGqblUm6NXe,17430,Enzai Afya Medical Clinic,5,sZE7f9VLEbp,Mukaa Ward,XAy1bjurhLU,Kilome Sub County,BoDytkJQ4Qi,Makueni County
51795,IpbUZ8lP7bk,17443,Kiima Kiu Health Care Services Dispensary,5,VnerQmEfHq1,Kima Kiu/Kalanzoni Ward,XAy1bjurhLU,Kilome Sub County,BoDytkJQ4Qi,Makueni County
51791,SkQZUBdlpnz,17431,Kalamba (AIC) Dispensary,5,Amj9UOaw3tP,Nzaui/Kilili/Kalamba Ward,AIGIQpolMRn,Makueni Sub County,BoDytkJQ4Qi,Makueni County
51784,VymFeOiKKGv,16111,Shikunga Health Centre,5,KqnktZiiyGZ,Marenyo-shianda Ward,K7mZpm8COh7,Butere Sub County,BjC1xL40gHo,Kakamega County
51760,EGQi4QcGwC0,17654,Mother of Mercy (Machakos),5,RWCExNJBqjw,Kola Ward,pJDgmrxMQTn,Kalama Sub County,yhCUgGcCcOo,Machakos County
51781,W1S8ml7ActI,20673,Ekambuli Health Centre,5,gccbvaIlS0w,Kisa Central Ward,UhQS2Mv0PCK,Khwisero Sub County,BjC1xL40gHo,Kakamega County
51750,Wxy2PBEmdsG,12206,Homelink Medical Clinic,5,CJ0xDJy3ZZI,Muvuti/Kiima-kimwe Ward,KXc4ez8OAFz,Machakos Sub County,yhCUgGcCcOo,Machakos County
34082,G6urRLKPzXf,10453,Kamumo Medical Clinic,5,zY1T5H8vk9z,Baragwi Ward,yOaHQLOLd1H,Kirinyaga East Sub County,Ulj33KBau7V,Kirinyaga County
51799,MZdph7UEuEn,17482,Mbyani Catholic Dispensary,5,GzIJxIa88Fg,Kasikeu Ward,XAy1bjurhLU,Kilome Sub County,BoDytkJQ4Qi,Makueni County
51800,nwk9MUwNUMV,17507,Musau Medical Clinic,5,Q1FhAEC0Ode,Emali/Mulala Ward,toa2Hl7iVQI,Kibwezi West Sub County,BoDytkJQ4Qi,Makueni County
51801,S1eCWAuGUkU,17668,Kate Dispensary,5,g3PamYQCz5A,Butiye Ward,sZjPgbWI5ra,Moyale Sub County,Eey8fT4Im3y,Marsabit County
51802,KgUiqNMrUph,17581,Manyatta Dispensary,5,RYHYagSQfDF,Heillu/Manyatta Ward,sZjPgbWI5ra,Moyale Sub County,Eey8fT4Im3y,Marsabit County
51803,qofxRUgcFyD,17468,Kiamiriru MCK Dispensary,5,Q1YmD34Z3It,Ntima West Ward,BDxUGx86itV,Imenti North Sub County,Y52XNJ50hYb,Meru County
51804,HJmMR6P3mMG,17645,Giithu Dispensary,5,ELYCgxhiudW,Thangatha Ward,NIVPdmQjQKg,Tigania Central Sub County,Y52XNJ50hYb,Meru County
51805,zpBBzMkwWjh,17644,Lanyiru Dispensary,5,Zxy2exUTX7R,Muthara Ward,U3lGZ71W9Te,Tigania East Sub County,Y52XNJ50hYb,Meru County
51806,KGUcjiB9E6m,17658,Marimanti Medical Clinic,5,IcAegRcGuV6,Marimanti Ward,Yz1V5Cx8CO2,Tharaka South Sub County,T4urHM47nlm,Tharaka Nithi County
51807,v7zixZCeuB4,17453,Faith Medical Centre,5,vvsB9Kldjzy,Central Ward,uE7HKhqPOtf,Mwingi Central Sub County,j8o6iO4Njsi,Kitui County
51862,yhwOZ6Vnfmw,17660,Kama Medical Clinic,5,A7U8KMUSpj1,Kanuni Ward,wtuGWT7KjVm,Igembe South Sub County,Y52XNJ50hYb,Meru County
51864,tVrTT3Cgt2d,17600,Ekani Dispensary,5,zNPxEQ4AIcH,Kanziku Ward,d3hSQ3EtnPk,Kitui South Sub County,j8o6iO4Njsi,Kitui County
51866,oOTlEQDd1sS,17602,Kalambani Dispensary,5,V2yqe9L0ha7,Mutha Ward,d3hSQ3EtnPk,Kitui South Sub County,j8o6iO4Njsi,Kitui County
51867,UrWjMnzymxg,17605,Kimweli Dispensary,5,hwHZgY7hwgN,Ikutha Ward,d3hSQ3EtnPk,Kitui South Sub County,j8o6iO4Njsi,Kitui County
51868,qY1TkZ1H4Ar,17599,Mikongooni Dispensary,5,zNPxEQ4AIcH,Kanziku Ward,d3hSQ3EtnPk,Kitui South Sub County,j8o6iO4Njsi,Kitui County
51870,ExF7HDbmKoy,17603,Muamba Dispensary,5,ToGeasli0pe,Mutomo Ward,d3hSQ3EtnPk,Kitui South Sub County,j8o6iO4Njsi,Kitui County
51871,iWnLgdXa6An,17606,Muthue Dispensary,5,zNPxEQ4AIcH,Kanziku Ward,d3hSQ3EtnPk,Kitui South Sub County,j8o6iO4Njsi,Kitui County
51872,xlrCziatlFk,17604,Mwengea Dispensary,5,ToGeasli0pe,Mutomo Ward,d3hSQ3EtnPk,Kitui South Sub County,j8o6iO4Njsi,Kitui County
51873,A2Dlx8YHLZo,17454,Ngecha (PCEA) Health Centre,5,tp0mFiSv7ar,Ngecha Tigoni Ward,xhVi71INcFs,Limuru Sub County,qKzosKQPl6G,Kiambu County
51874,scCUFs5S4G0,17462,St Peter Orthodox Church Dispensary,5,DwOhEdMGpB7,Limuru Central Ward,xhVi71INcFs,Limuru Sub County,qKzosKQPl6G,Kiambu County
51876,pW3hs3re5Yd,17491,Victory Revival Medical Clinic,5,PN1D8Nm8ufZ,Kiuu Ward,TPRNJqSm4lK,Ruiru Sub County,qKzosKQPl6G,Kiambu County
51878,lLjhx08Od1K,17567,St Martin Catholic Social Apostolate,5,q38k1nKzsRS,Igwamiti Ward,pXbWrnFPpKb,Laikipia West Sub County,xuFdFy6t9AH,Laikipia County
51879,ybaNhmvhsrD,17436,Uzima Medical Clinic,5,q38k1nKzsRS,Igwamiti Ward,pXbWrnFPpKb,Laikipia West Sub County,xuFdFy6t9AH,Laikipia County
22822,V0Wh2NxXpeP,13382,Korakora Health Centre,5,sxXb2Lcz396,Iftin Ward,lQkHbTC1iRg,Garissa Sub County,uyOrcHZBpW0,Garissa County
31798,PRkZFo6LxYn,10493,Karia Health Centre,5,zvhM3m7bIIh,Ikinu Ward,E7tkGikenbD,Githunguri Sub County,qKzosKQPl6G,Kiambu County
34127,RyQbZJtodC2,12099,Itongolani Dispensary,5,vpiZlB5cdK7,Kiomo/Kyethani Ward,svwbDnzhgik,Mwingi West Sub County,j8o6iO4Njsi,Kitui County
34128,GqlOsLnJZd8,12104,Ivuusya Dispensary,5,rPWcODiKrP8,Nguni Ward,uE7HKhqPOtf,Mwingi Central Sub County,j8o6iO4Njsi,Kitui County
34132,mhju90CRZcr,12154,Kalisasi Health Centre,5,vvsB9Kldjzy,Central Ward,uE7HKhqPOtf,Mwingi Central Sub County,j8o6iO4Njsi,Kitui County
34133,Soyl9mW8O4H,12155,Kalitini Dispensary,5,XBMMn5fIwkJ,Mui Ward,uE7HKhqPOtf,Mwingi Central Sub County,j8o6iO4Njsi,Kitui County
34134,gRs2bLeNcYl,12180,Kanyaa Dispensary,5,tKZn1p295Nb,Kyome/Thaana Ward,svwbDnzhgik,Mwingi West Sub County,j8o6iO4Njsi,Kitui County
34135,YFg7S02RZMb,16931,Kanyekini Dispensary,5,tKZn1p295Nb,Kyome/Thaana Ward,svwbDnzhgik,Mwingi West Sub County,j8o6iO4Njsi,Kitui County
34277,l6VQkmptpcO,10880,Njegas Health Centre,5,fghL5DnydV2,Kangai Ward,f6EOn3xI9YH,Kirinyaga North/Mwea West Sub County,Ulj33KBau7V,Kirinyaga County
34287,HCyB9QlJJ1q,10964,Rospa Glory Clinic,5,tWc3XLOEMO1,Gathigiriri Ward,jHmpQUlnkQk,Kirinyaga South Sub County,Ulj33KBau7V,Kirinyaga County
51881,DbOdUfzRcBN,17560,Njabini Catholic Dispensary,5,WntjnQMsI6t,Njabani/Kiburu Ward,RAnL5kBKMIt,Kinangop Sub County,mYZacFNIB3h,Nyandarua County
34289,RMXHTIcHNxM,10980,Rurii Kiandegwa Dispensary,5,zMPe9KHPLp0,Wamumu Ward,f6EOn3xI9YH,Kirinyaga North/Mwea West Sub County,Ulj33KBau7V,Kirinyaga County
34292,KyVwIbe3kRM,17271,Sagala Medical Clinic,5,pToDCseGSVa,Kerugoya Ward,JKNaaTjVapG,Kirinyaga Central Sub County,Ulj33KBau7V,Kirinyaga County
34294,OIfpWt15ZkM,10993,Sagana Medical Clinic,5,LAhI3yCEdB1,Kariti Ward,A34NiI4rgnf,Kirinyaga West Sub County,Ulj33KBau7V,Kirinyaga County
51883,mrRGRJwEwUm,17517,St Lawrence Dispensary,5,vH5k45ZRgZG,Gathara Ward,RAnL5kBKMIt,Kinangop Sub County,mYZacFNIB3h,Nyandarua County
51884,kAyEVYlTCtX,17565,Uzima Medical Clinic (Githamba),5,WntjnQMsI6t,Njabani/Kiburu Ward,RAnL5kBKMIt,Kinangop Sub County,mYZacFNIB3h,Nyandarua County
51886,kwrX6KJGFuA,17576,St Joseph Brothers,5,uhmsPJrZCXF,Mweiga Ward,odOtfcaMg4p,Kieni West Sub County,ptWVfaCIdVx,Nyeri County
51887,wYwV07fk7xt,17474,Provincial Police Headquarters VCT Centre,5,At5MPktCh4M,Rware Ward,GXnD5lHeanK,Nyeri Central Sub County,ptWVfaCIdVx,Nyeri County
51889,k4u1ousOabz,17470,Soweto Medical Clinic,5,oflRkUjvrdd,Port Reitz Ward,OvI6w06DhPJ,Changamwe Sub County,wsBsC6gjHvn,Mombasa County
51891,B5KDfPO82iA,17440,St Stephen's Children Clinic (Gatondo),5,vEAFtHnPDrX,Mbeti North Ward,IPOMRXiYjxr,Manyatta Sub County,PFu8alU2KWG,Embu County
51892,lpP8ArrGhno,17598,Yaathi Dispensary,5,BLSmZHA1d92,Ikanga/Kyatune Ward,d3hSQ3EtnPk,Kitui South Sub County,j8o6iO4Njsi,Kitui County
51893,ECoSJEdtgvk,17614,Uamani Dispensary,5,cYcOCBgwwwN,Matungulu North Ward,GnixPSqaV6D,Matungulu Sub County,yhCUgGcCcOo,Machakos County
51900,nizy0PbL5ZE,17667,Waye Godha Dispensary,5,IdYKTiaR0Cy,Sololo Ward,sZjPgbWI5ra,Moyale Sub County,Eey8fT4Im3y,Marsabit County
51901,oWZtGSGToan,17579,Yaballo Dispensary,5,jltiitEPkip,Golbo Ward,sZjPgbWI5ra,Moyale Sub County,Eey8fT4Im3y,Marsabit County
51902,FTOuT95rhui,17570,St John's Dispensary (Kithoka),5,danQPcsYu5G,Nyaki West Ward,BDxUGx86itV,Imenti North Sub County,Y52XNJ50hYb,Meru County
52010,UeuVZHyyPv7,17692,Mapenya Dispensary,5,wXf275eEPuy,Mkunumbi Ward,Lfxw0DfD4jN,Lamu West Sub County,NjWSbQTwys4,Lamu County
52462,A1LHwsmDMUX,17548,Njiru (EDARP) Clinic,5,aZGmpSZ2M0H,Njiru Ward,FoqzDgIByL6,Kasarani Sub County,jkG3zaihdSs,Nairobi County
52466,AiSakjQ7URE,17503,St Thadeus Medical Clinic,5,ysCS3ZD38VF,Township Ward,CUjthlounWV,Kanduyi Sub County,KGHhQ5GLd4k,Bungoma County
52469,C1LIWUfN9s6,12863,AAR Thika Road Clinic,5,RRAEO9Ltfec,Roysambu Ward,j7GpbairCOi,Roysambu Sub County,jkG3zaihdSs,Nairobi County
52470,R2sqDvtKqWB,12902,Compassionate Hospital,5,RRAEO9Ltfec,Roysambu Ward,j7GpbairCOi,Roysambu Sub County,jkG3zaihdSs,Nairobi County
52471,zaQpQVaHuMa,17501,Musco Clinic,5,jmsoF18bsh0,Musikoma Ward,CUjthlounWV,Kanduyi Sub County,KGHhQ5GLd4k,Bungoma County
52476,Ft0LUymaFvf,18451,Mulimani Medical Clinic,5,WU8NRoTwaDK,Chekalini Ward,ZOdhgR19Akq,Lugari Sub County,BjC1xL40gHo,Kakamega County
52479,uyPIf4XlSnO,17504,Springwell Medical Clinic,5,ysCS3ZD38VF,Township Ward,CUjthlounWV,Kanduyi Sub County,KGHhQ5GLd4k,Bungoma County
52481,o767wlcTUIt,17502,Mabanga Medical Clinic,5,r6SlF5OJDxM,Bukembe West Ward,CUjthlounWV,Kanduyi Sub County,KGHhQ5GLd4k,Bungoma County
52482,gOdAomNI7Yp,17915,Vumilia Medical Clinic,5,klgKsqqI93s,South Kabras Ward,ES1CWa4AJmJ,Malava Sub County,BjC1xL40gHo,Kakamega County
52484,upy41BmljXn,18841,Baraka Clinic (Lugari),5,F2TBdrJClsv,Lumakanda Ward,ZOdhgR19Akq,Lugari Sub County,BjC1xL40gHo,Kakamega County
52500,NgKVPyx3iig,18815,Mulembe Medical Clinic,5,LFTRMczCZWE,Malaha/Isongo/Makunga Ward,FBteTV1eqB6,Mumias East Sub County,BjC1xL40gHo,Kakamega County
52472,uPXIcOKAbIW,12906,Deliverence Church Kasarani Medical Clinic(Zimmerman),5,m3CPhYAMMRN,Zimmerman Ward,j7GpbairCOi,Roysambu Sub County,jkG3zaihdSs,Nairobi County
52461,tlOLq1sNrig,17434,Kariobangi South Dispensary,5,WJ020FJI9yB,Kariobangi South Ward,aCwUX5V42Zz,Embakasi West Sub County,jkG3zaihdSs,Nairobi County
52498,FzCzyHnlX47,13071,Marurui Health Centre,5,RRAEO9Ltfec,Roysambu Ward,j7GpbairCOi,Roysambu Sub County,jkG3zaihdSs,Nairobi County
34764,PkV1xXi0vse,10750,Mother Elizabeth Mugunda Dispensary,5,Ls8TbRfbKBs,Mugunda Ward,odOtfcaMg4p,Kieni West Sub County,ptWVfaCIdVx,Nyeri County
34803,R1BGWzAphqX,11147,Victory Medical Clinic,5,REFeM2dROq3,Naromoru/Kiamathaga Ward,YXt5ETQPRlB,Kieni East Sub County,ptWVfaCIdVx,Nyeri County
53186,ZhDOwErGfV4,17298,Lukohe Health Centre,5,CcUrOE5FsJW,Marama North Ward,K7mZpm8COh7,Butere Sub County,BjC1xL40gHo,Kakamega County
52501,kwMvLOcLX8F,13082,Medical Reception Dispensary,5,m3CPhYAMMRN,Zimmerman Ward,j7GpbairCOi,Roysambu Sub County,jkG3zaihdSs,Nairobi County
52503,TaBFbd4Wc04,,Maraba Clinic,5,LFTRMczCZWE,Malaha/Isongo/Makunga Ward,FBteTV1eqB6,Mumias East Sub County,BjC1xL40gHo,Kakamega County
52507,k48ops0mPs3,13147,Prime Health Services Dispensary,5,gJel307q0y1,Kahawa West Ward,j7GpbairCOi,Roysambu Sub County,jkG3zaihdSs,Nairobi County
52511,NXMFeIy2p6d,13166,Ronil Medical Clinic (Githurai),5,FNDsOKdbWTO,Githurai Ward,j7GpbairCOi,Roysambu Sub County,jkG3zaihdSs,Nairobi County
52512,fAJfEFMxXzi,13177,Samaritan Community Health Clinic,5,wskDg8KQ0v3,Ruai Ward,FoqzDgIByL6,Kasarani Sub County,jkG3zaihdSs,Nairobi County
52520,ZYF5HlmIFYp,13208,St Joseph Mukasa Dispensary,5,gJel307q0y1,Kahawa West Ward,j7GpbairCOi,Roysambu Sub County,jkG3zaihdSs,Nairobi County
52533,BiDkjdXE6xS,17514,Mary Mission,5,bK37v9AMeU3,Ngando Ward,sqNWYDHZZ6W,Dagoretti South Sub County,jkG3zaihdSs,Nairobi County
52535,W7bO5kwhHm3,17455,Mtaani VCT & Outreach Services,5,IDtR0R9o2Q4,Nyayo Highrise Ward,aTGYlhEw2Xx,Langata Sub County,jkG3zaihdSs,Nairobi County
52536,EKZrqdnJYaR,17456,Neema Ya Yesu Clinic,5,uPv6CYD6np2,Nairobi West Ward,aTGYlhEw2Xx,Langata Sub County,jkG3zaihdSs,Nairobi County
52537,oBKHVzYEdoL,17657,The Mater Hospital Buruburu,5,T7AinNTWtXe,Harambee Ward,wwROy3Qkwin,Makadara Sub County,jkG3zaihdSs,Nairobi County
52538,yvxdWzujQqw,17404,Uhuru Presitige Health Care,5,T7AinNTWtXe,Harambee Ward,wwROy3Qkwin,Makadara Sub County,jkG3zaihdSs,Nairobi County
52609,SL8fi4azWSe,18779,Mugai Dispensary,5,pCenQt4VPGz,Shirungu-mugai Ward,ES1CWa4AJmJ,Malava Sub County,BjC1xL40gHo,Kakamega County
53224,BSMzZQpSG3I,16797,Dr Waris,5,QhDd2LAuXAF,Parklands/Highridge Ward,f1T0Ltob8VQ,Westlands Sub County,jkG3zaihdSs,Nairobi County
53226,pAUPoPzZnVJ,16799,Gichago Dispensary,5,HWHpeXSxVCb,Kangemi Ward,f1T0Ltob8VQ,Westlands Sub County,jkG3zaihdSs,Nairobi County
53227,H52Btcdn0kN,12964,Gtz Dispensary,5,QhDd2LAuXAF,Parklands/Highridge Ward,f1T0Ltob8VQ,Westlands Sub County,jkG3zaihdSs,Nairobi County
53228,MDU0KrsnsAS,13013,Kenya AIDS Vaccine Initiative (KAVI),5,HWHpeXSxVCb,Kangemi Ward,f1T0Ltob8VQ,Westlands Sub County,jkG3zaihdSs,Nairobi County
53229,xERtYOrkk9K,16169,Lady Northey Dispensary,5,yXbOIljEz90,Kilimani Ward,CcTr4bcVGAG,Dagoretti North Sub County,jkG3zaihdSs,Nairobi County
53231,JgBnZEcsqDR,13050,Liverpool VCT,5,yXbOIljEz90,Kilimani Ward,CcTr4bcVGAG,Dagoretti North Sub County,jkG3zaihdSs,Nairobi County
53232,h2t7PuYv43Y,13067,Marie Stopes Clinic (Kangemi),5,HWHpeXSxVCb,Kangemi Ward,f1T0Ltob8VQ,Westlands Sub County,jkG3zaihdSs,Nairobi County
53233,Lh9ALP9Tq11,13073,Masaba Hospital,5,QhDd2LAuXAF,Parklands/Highridge Ward,f1T0Ltob8VQ,Westlands Sub County,jkG3zaihdSs,Nairobi County
53235,ylArFd0Lgc6,13120,New Life Home Childrens Home (Kilimani),5,yXbOIljEz90,Kilimani Ward,CcTr4bcVGAG,Dagoretti North Sub County,jkG3zaihdSs,Nairobi County
53236,W7qp0d5YUft,13232,State House Dispensary(Nairobi),5,yXbOIljEz90,Kilimani Ward,CcTr4bcVGAG,Dagoretti North Sub County,jkG3zaihdSs,Nairobi County
34815,sZ9xbF13E0d,10022,Gladwell Community Health Services,5,AO0q4JiVIMz,Wamagana Ward,YT3tecc4atw,Tetu Sub County,ptWVfaCIdVx,Nyeri County
34834,ifcsnHoIdjp,10125,Dr Kanina B K Urology Clinic,5,At5MPktCh4M,Rware Ward,GXnD5lHeanK,Nyeri Central Sub County,ptWVfaCIdVx,Nyeri County
53241,rPyhRalhkO6,17337,Ilan Dispensary,5,weu7m3lq9xG,Maalamin Ward,J69iWev2zwu,Lagdera Sub County,uyOrcHZBpW0,Garissa County
53243,ktDX2G1jcfH,17339,Maalimin Dispensary,5,weu7m3lq9xG,Maalamin Ward,J69iWev2zwu,Lagdera Sub County,uyOrcHZBpW0,Garissa County
53249,uBauAUNClfm,17648,Khadija Dispensary,5,dYhEFLJSRYl,Township Ward,fGr9rRvaovO,Mandera East Sub County,R6f9znhg37c,Mandera County
53250,pVoNJjmwfiJ,17647,Shafshafey Health Centre,5,dYhEFLJSRYl,Township Ward,fGr9rRvaovO,Mandera East Sub County,R6f9znhg37c,Mandera County
53251,UTBVWgWUdwr,17353,Dunto Dispensary,5,BtTdA2pR73q,Sarman Ward,fmNokBURXjM,Tarbaj Sub County,CeLsrJOH0g9,Wajir County
53252,MuDUU0abFik,17354,Hargal Dispensary,5,ua8MQfTav4q,Tarbaj Ward,fmNokBURXjM,Tarbaj Sub County,CeLsrJOH0g9,Wajir County
53254,PQreoCOoI9Q,17356,Katote Dispensary,5,ua8MQfTav4q,Tarbaj Ward,fmNokBURXjM,Tarbaj Sub County,CeLsrJOH0g9,Wajir County
53263,yblZEsh1vVw,17435,Keera Dispensary,5,Dvfw4PI207c,Nyatieko Ward,gPR82w2xgJZ,Kitutu Chache South Sub County,sPkRcDvhGWA,Kisii County
53265,cS0vNVl8q1w,17347,Rikendo Dispensary,5,v0dNWrWeT7B,Ibeno Ward,fFh3beH29fD,Nyaribari Chache Sub County,sPkRcDvhGWA,Kisii County
53266,iNygDluopLE,17553,Kisumu International Airport Dispensary,5,Xs7PwQOVMmb,Central Kisumu Ward,YzEDO9Mq4TR,Kisumu West Sub County,tAbBVBbueqD,Kisumu County
53269,lFZ0yIDgUyJ,17554,K-Met Corkran Medical Clinic,5,ZplKg3SMkIC,Railways Ward,OpLt8IgyHop,Kisumu Central Sub County,tAbBVBbueqD,Kisumu County
53270,vW57VhRdvs6,17376,Victoria Hospital Kisumu,5,wTeTHBlXnQj,Market Milimani Ward,OpLt8IgyHop,Kisumu Central Sub County,tAbBVBbueqD,Kisumu County
53433,CeEtXtQIbKv,17543,Wildfire Clinic,5,ZphUbBMB5yv,Hellsgate Ward,yZJJPoSGhY6,Naivasha Sub County,ob6SxuRcqU4,Nakuru County
54158,SWsrrwl19XQ,17438,Wagoro Dispensary (Rarieda),5,IqPuAjRYM1t,West Uyoma Ward,XcRpb1xsM64,Rarieda Sub County,u4t9H8XyU9P,Siaya County
54199,zKDQjMY6KLK,17525,Lidha Dispensary,5,F3o4X4OBHKw,South Gem Ward,PKeFksHlJkB,Gem Sub County,u4t9H8XyU9P,Siaya County
54204,adrt3yquw88,17530,Umer Dispensary,5,XIgwnIXyBx0,East Ugenya Ward,InECuIlzJGx,Ugenya Sub County,u4t9H8XyU9P,Siaya County
54209,YdthQZVh45c,17529,Matibabu Ukwala Clinic,5,AxesNVgsvhq,Ukwala Ward,InECuIlzJGx,Ugenya Sub County,u4t9H8XyU9P,Siaya County
54259,VYN9LBa4AE4,17726,Osani Community Dispensary,5,Fsxrjp3QlVa,Kwabwai Ward,i2Y2fyNoFyZ,Ndhiwa Sub County,nK0A12Q7MvS,Homa Bay County
34161,nl69oAwGv8E,12556,Mui Dispensary,5,XBMMn5fIwkJ,Mui Ward,uE7HKhqPOtf,Mwingi Central Sub County,j8o6iO4Njsi,Kitui County
34884,mLxv3cfMaoc,10356,Itara Medical Clinic,5,WQtfFgLYHGe,Mukurwe-ini West Ward,zT8Zj5vNYCy,Mukurweini Sub County,ptWVfaCIdVx,Nyeri County
54263,YRyV4nAX5YF,17737,Migori Health Station Medical Clinic,5,QAxizS8H0d7,Suna Central Ward,nHEr5EciFh0,Suna East Sub County,fVra3Pwta0Q,Migori County
54265,shH3wN0yTJZ,17232,Kerobo Health Centre,5,Z4MKjHrF1wJ,Bomwagamo Ward,v5qbFUgfIoF,Nyamira North Sub County,uepLTG8wGWJ,Nyamira County
54275,UL1rKAeYrBe,17734,Mamu Medical Clinic,5,QAxizS8H0d7,Suna Central Ward,nHEr5EciFh0,Suna East Sub County,fVra3Pwta0Q,Migori County
54289,w6gmsyy7sL6,17437,Rambugu Dispensary (Rarieda),5,kazFsB6YZ6J,West Asembo Ward,XcRpb1xsM64,Rarieda Sub County,u4t9H8XyU9P,Siaya County
54290,Abx1zrqutJ6,16284,Oriang (SDA) Health Centre,5,TzCE8I4W14b,Central Ward,fmsyW02tPng,Rachuonyo North  Sub County,nK0A12Q7MvS,Homa Bay County
54389,f3XukP1v8uT,17341,Kitere Health Centre,5,DABObbHgPMX,South Kamagambo Ward,fT37q3rXQ35,Rongo Sub County,fVra3Pwta0Q,Migori County
