hierarchylevel,community_unit_uid,community_code,community_unit,link_facility_name,link_facility_uid,link_facility_code,ward,ward_code,subcounty,subcounty_code,county,county_code,country
6,XJUiOaNCbBv,600945,Maridadi Community Health Unit,Maridadi Dispensary,uaqcLhhRVvt,15131,Kwanza Ward,KE_Ward_677,Kwanza Sub County,KE_SubCounty_3219,Trans Nzoia County,KE_County_26,Kenya
6,Zin5KtZbC35,704978,lessos community unit B,Bidii Health Centre,vUIa955kXzn,18532,Bidii Ward,KE_Ward_679,Kwanza Sub County,KE_SubCounty_3219,Trans Nzoia County,KE_County_26,Kenya
6,PEWY35PqDwS,704986,kobos sabwani community health unit,Kobos Health Centre,eOljZ3zFCf9,14958,Kapomboi Ward,KE_Ward_676,Kwanza Sub County,KE_SubCounty_3219,Trans Nzoia County,KE_County_26,Kenya
6,d0yhhKzXjYa,,Karaus Community Health Unit,Karaus Dispensary,KzO0UknQVjC,22549,Kwanza Ward,KE_Ward_677,Kwanza Sub County,KE_SubCounty_3219,Trans Nzoia County,KE_County_26,Kenya
6,DhHB37UbnJh,600932,Kaisagat HCBC Community Health Unit,Kaisagat Health Centre,sc8JYN2izf0,14646,Kwanza Ward,KE_Ward_677,Kwanza Sub County,KE_SubCounty_3219,Trans Nzoia County,KE_County_26,Kenya
6,wB321YOzv7S,710768,Emoru community health unit,Goseta Dispensary,ECx3kHWPkD0,14532,Kwanza Ward,KE_Ward_677,Kwanza Sub County,KE_SubCounty_3219,Trans Nzoia County,KE_County_26,Kenya
6,ttqJVc7XioV,704953,mutua community unit,Muungano Dispensary,SSnPqtwRm3v,19751,Keiyo Ward,KE_Ward_678,Kwanza Sub County,KE_SubCounty_3219,Trans Nzoia County,KE_County_26,Kenya
6,zBz08rmamMk,,Kolongolo A Community Unit,Kolongolo Mission Dispensary,lUJfdy0aj75,25007,Keiyo Ward,KE_Ward_678,Kwanza Sub County,KE_SubCounty_3219,Trans Nzoia County,KE_County_26,Kenya
6,ZksSy2cT2Be,704991,Namanjalala community health unit 1,Namanjalala Dispensary,Bq8H9szTsYf,17994,Kapomboi Ward,KE_Ward_676,Kwanza Sub County,KE_SubCounty_3219,Trans Nzoia County,KE_County_26,Kenya
6,AP1pt1eSBFD,,Namanjalala Community Partnership,Namanjalala Dispensary,Bq8H9szTsYf,17994,Kapomboi Ward,KE_Ward_676,Kwanza Sub County,KE_SubCounty_3219,Trans Nzoia County,KE_County_26,Kenya
6,H1kJNpXokh5,704965,Karaus Community Health Unit,Karaus Dispensary,KzO0UknQVjC,22549,Kwanza Ward,KE_Ward_677,Kwanza Sub County,KE_SubCounty_3219,Trans Nzoia County,KE_County_26,Kenya
6,jWPRMbycKtZ,712403,Kabo Community Health Unit,Kabo Dispensary,p9mUyKzGVP8,22262,Lafey Ward,KE_Ward_218,Lafey Sub County,KE_SubCounty_3100,Mandera County,KE_County_9,Kenya
6,BHKP7AxgZ3k,712402,Kamorliban Community Health  Unit,Kamorliban Dispensary,xCHUFCD6sNL,28461,Lafey Ward,KE_Ward_218,Lafey Sub County,KE_SubCounty_3100,Mandera County,KE_County_9,Kenya
6,gKcchy4X6CJ,712393,Jabi East Community Health Unit,Bambo Dispensary (Waranqara),BMfXla3nPfT,22264,Waranqara Ward,KE_Ward_219,Lafey Sub County,KE_SubCounty_3100,Mandera County,KE_County_9,Kenya
6,KgwekYMtLil,711840,Fino Community Health Unit,Fino Health Center,P1RImTUT9kJ,13340,Fino Ward,KE_Ward_217,Lafey Sub County,KE_SubCounty_3100,Mandera County,KE_County_9,Kenya
6,eSsXHRjHBPA,711841,Bambo Community Health Unit,Bambo Dispensary (Waranqara),BMfXla3nPfT,22264,Waranqara Ward,KE_Ward_219,Lafey Sub County,KE_SubCounty_3100,Mandera County,KE_County_9,Kenya
6,JYXRTQz11Oj,712391,Qura Yakub Community Health Unit,Fino Health Center,P1RImTUT9kJ,13340,Fino Ward,KE_Ward_217,Lafey Sub County,KE_SubCounty_3100,Mandera County,KE_County_9,Kenya
6,KeJbMj37zzJ,712395,Sheikhbarrow Community Health Unit,Fino Health Center,P1RImTUT9kJ,13340,Fino Ward,KE_Ward_217,Lafey Sub County,KE_SubCounty_3100,Mandera County,KE_County_9,Kenya
6,tA5MB3XCfIU,712389,Bulla Alungu Community Health Unit,Lafey Sub-County Hospital,zh4Vf7BSOrP,13392,Lafey Ward,KE_Ward_218,Lafey Sub County,KE_SubCounty_3100,Mandera County,KE_County_9,Kenya
6,od2C8vNMLFG,712390,Digdar Community Health Unit,Lafey Sub-County Hospital,zh4Vf7BSOrP,13392,Lafey Ward,KE_Ward_218,Lafey Sub County,KE_SubCounty_3100,Mandera County,KE_County_9,Kenya
6,ld3bVOMJCL9,,Bambi Shobaa,Alungu Dispensary,HZHPAibW1iN,16293,Alungo Gof Ward,KE_Ward_220,Lafey Sub County,KE_SubCounty_3100,Mandera County,KE_County_9,Kenya
6,SzkUn18FslE,701017,Warankara Community Health Unity,Warankara Health Centre,LTmsDXQHkqT,16813,Waranqara Ward,KE_Ward_219,Lafey Sub County,KE_SubCounty_3100,Mandera County,KE_County_9,Kenya
6,XLvL6iafIyZ,712396,Hagar Community Health Unit,Warankara Health Centre,LTmsDXQHkqT,16813,Waranqara Ward,KE_Ward_219,Lafey Sub County,KE_SubCounty_3100,Mandera County,KE_County_9,Kenya
6,RHtFWalFO7t,712394,Kheira Ali Community Health Unit,Bambo Dispensary (Waranqara),BMfXla3nPfT,22264,Waranqara Ward,KE_Ward_219,Lafey Sub County,KE_SubCounty_3100,Mandera County,KE_County_9,Kenya
6,ltq07i0TT8E,22265,Gari Despensary,Gari Despensary,UeH6G4BMZrn,,Waranqara Ward,KE_Ward_219,Lafey Sub County,KE_SubCounty_3100,Mandera County,KE_County_9,Kenya
6,sRarBYnIcMU,713088,Damasa Community unit,Damsa Dispensary,ZsA4bc2bSvx,,Lafey Ward,KE_Ward_218,Lafey Sub County,KE_SubCounty_3100,Mandera County,KE_County_9,Kenya
6,NdTk51gGHIa,712392,Meygag Community Health Unit,Sala Health Center,ugpDvvd1VvQ,19115,Libehia Ward,KE_Ward_216,Lafey Sub County,KE_SubCounty_3100,Mandera County,KE_County_9,Kenya
6,RpMYVBugjKJ,712388,Lafey Community Health Unit,Lafey Sub-County Hospital,zh4Vf7BSOrP,13392,Lafey Ward,KE_Ward_218,Lafey Sub County,KE_SubCounty_3100,Mandera County,KE_County_9,Kenya
6,vVoMBgXIFc6,706008,Dihle Community Health Unit,Jilango Dispensary,o3ipTA0mTmg,20121,Modogashe Ward,KE_Ward_140,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,Ixqv039xkJK,602660,Benane A Community Health Unit,Benane Health Centre,N6JAq2xtuW7,13305,Benane Ward,KE_Ward_184,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,nRsfRqQLGdK,706068,Janju Community Health Unit,Janju Dispensary,sToBvSBlUuY,20712,Modogashe Ward,KE_Ward_140,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,oYZR2yxYlvE,705988,Wayama-Jibril Community Health Unit,Maalimin Dispensary,ktDX2G1jcfH,17339,Maalamin Ward,KE_Ward_143,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,hr0mb7Fa3Pd,602661,Gurufa Community Health Unit,Gurufa Dispensary,VIxTzJOTQLe,13356,Sabena Ward,KE_Ward_144,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,S8hybWT2wYU,711728,Rigdam Community Unit,Baraki Dispensary,rdDj0xud8Bp,16289,Baraki Ward,KE_Ward_145,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,uTQMl30FSfc,706016,Hagarjarer Community Health Unit,Benane Health Centre,N6JAq2xtuW7,13305,Benane Ward,KE_Ward_184,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,oyzzVz2ZaSY,711727,Daru Salaam Community Unit,Afwein Dispensary,hN8SUzKWR7g,17335,Baraki Ward,KE_Ward_145,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,ywskiM0dV6H,700783,Barquqe Community Health Unit,Barquqe Dispensary,fiF6Gec53Pp,21075,Modogashe Ward,KE_Ward_140,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,GqHGpYf7RZe,700780,Goreale Community Health Unit,Shantaabaq Health Centre (Lagdera),JxKJGtLOn6g,13438,Goreale Ward,KE_Ward_142,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,hbWVgc5YjOR,700782,Ilan Community Health Unit,Ilan Dispensary,rPyhRalhkO6,17337,Maalamin Ward,KE_Ward_143,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,Rgj9jCACzXC,706030,Gosma Community Health Unit,Modogashe Hospital,vlk5JxwSStB,13411,Modogashe Ward,KE_Ward_140,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,nBvx5LbN8f9,700784,Eldere Community Health Unit,Eldere Dispensary,nUrZ9LlaEsm,16290,Modogashe Ward,KE_Ward_140,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,KNdYwxhCyxl,700779,Tokojo Community Health Unit,Benane Health Centre,N6JAq2xtuW7,13305,Benane Ward,KE_Ward_184,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,nehXiee0Xet,700776,Afwein Community Health Unit,Afwein Dispensary,hN8SUzKWR7g,17335,Baraki Ward,KE_Ward_145,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,TXiCmQKD0Ap,700781,Shantaabaq Community Health Unit,Shantaabaq Health Centre (Lagdera),JxKJGtLOn6g,13438,Goreale Ward,KE_Ward_142,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,WEdPTuIXSmn,705994,Ahmed Tukale Community Health Unit,Shantaabaq Health Centre (Lagdera),JxKJGtLOn6g,13438,Goreale Ward,KE_Ward_142,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,fjLBLJxMDWm,602662,Maalimin Community Health Unit,Maalimin Dispensary,ktDX2G1jcfH,17339,Maalamin Ward,KE_Ward_143,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,rlhJeDdBip4,705989,Togdub Community Health Unit,Afwein Dispensary,hN8SUzKWR7g,17335,Baraki Ward,KE_Ward_145,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,SCvb2GfHOet,700777,Baraki Community Health Unit,Baraki Dispensary,rdDj0xud8Bp,16289,Baraki Ward,KE_Ward_145,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,YGiADHilc1x,700778,Benane B Community Health Unit,Benane Health Centre,N6JAq2xtuW7,13305,Benane Ward,KE_Ward_184,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,tqglf9ygJTd,706020,Skanska Community Health Unit,Modogashe Hospital,vlk5JxwSStB,13411,Modogashe Ward,KE_Ward_140,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,sMRb3vX3hNA,705986,Garbagadud Community Health Unit,Gurufa Dispensary,VIxTzJOTQLe,13356,Sabena Ward,KE_Ward_144,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,V9oMpUo4WKY,706066,Barfin Community Health Unit,Modogashe Hospital,vlk5JxwSStB,13411,Modogashe Ward,KE_Ward_140,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,VWAD9D6b4VN,19679,Bulla Kulan Community Unit,Modogashe Hospital,vlk5JxwSStB,13411,Modogashe Ward,KE_Ward_140,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,fdJIX69yao1,700785,Jilango Community Health Unit,Jilango Dispensary,o3ipTA0mTmg,20121,Modogashe Ward,KE_Ward_140,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,RwCxwQxrQt7,710909,Medina Community Unit,Modogashe Hospital,vlk5JxwSStB,13411,Modogashe Ward,KE_Ward_140,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,el435ifTwgl,705997,Taqwa Community Health Unit,Modogashe Hospital,vlk5JxwSStB,13411,Modogashe Ward,KE_Ward_140,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,zAuS8HE0ZMS,19678,Bulla Dix Community Unit,Modogashe Hospital,vlk5JxwSStB,13411,Modogashe Ward,KE_Ward_140,Lagdera Sub County,KE_SubCounty_2992,Garissa County,KE_County_7,Kenya
6,J9jX1UIAWtk,710360,Githuci community unit,Githuci Dispesary,MgCth6rPmHG,21249,Umande Ward,KE_Ward_821,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,jlMGL1nbb30,710361,Kanyoni Community Unit,Kanyoni Dispensary,g1HYtKfYXZl,21121,Nanyuki Ward,KE_Ward_820,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,xqbPiV6uw6Q,710371,Mwituria Community Unit,Mwituria Dispensary,uKUZ9F5SRhm,15267,Ngobit Ward,KE_Ward_817,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,BQK2jyIu10Q,710368,Wiyumiririe Community Unit,Wiyumiririe Dispensary,xHgvi8XoZUv,15784,Ngobit Ward,KE_Ward_817,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,t3w47S7Nzsf,602809,Lamuria Community Health Unit,Lamuria Sub County Hospital (Laikipia East),fJNY0XA8daw,15007,Tigithi Ward,KE_Ward_818,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,guHwO1Z4odK,710366,Thingithu Community Unit,GK Prisons Dispensary (Laikipia East),W0BuuoXoI0y,14522,Thingithu Ward,KE_Ward_819,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,DJFwvLlIua3,710358,Kihato Community Unit,Kihato Dispensary,pxVEDuzCS0I,14860,Tigithi Ward,KE_Ward_818,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,sog4MboNy3N,710364,Marura Community Unit,Sweet Waters Dispensary,sTiUirqu8zK,15694,Tigithi Ward,KE_Ward_818,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,BO3SAsU6wHy,602946,Majengo Nanyuki Community Health Unit,Nanyuki District Hospital,wZYYhq8qsZ0,15305,Nanyuki Ward,KE_Ward_820,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,iTMpkizFvCu,,Manjengo Community Unit,Nanyuki District Hospital,wZYYhq8qsZ0,15305,Nanyuki Ward,KE_Ward_820,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,kczD8rPZxSK,710357,Tigithi Community unit,Matanya Dispensary,FXOdrZAa7bo,15152,Tigithi Ward,KE_Ward_818,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,EvwXb4cPAhn,710369,Ngobit Community unit,Ngobit Dispensary,sKl99929tQX,15349,Ngobit Ward,KE_Ward_817,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,bXnllsk70Qe,710359,Mugumo Community Unit,Mugumo Dispensary,mnDUMRd3lBV,22525,Umande Ward,KE_Ward_821,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,wC4rMZ7ZPHX,710365,Ruai Community Unit,Nanyuki District Hospital,wZYYhq8qsZ0,15305,Nanyuki Ward,KE_Ward_820,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,E5vqs4SZiKP,710370,Sirma Community Unit,Withare Dispensary,by4cao7Jzol,17889,Ngobit Ward,KE_Ward_817,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,E7vAMU66s1N,710367,Makutano Community Unit,Makutano Dispensary,nVMsPbO4Q0d,22244,Ngobit Ward,KE_Ward_817,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,zDtdzLRTy0b,600957,Marura Community Health Unit,Sweet Waters Dispensary,sTiUirqu8zK,15694,Tigithi Ward,KE_Ward_818,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,BIC8LJTnknV,600952,Kalalu Community Health Unit,Kalalu Dispensary,sVmlP6GIQmS,14659,Umande Ward,KE_Ward_821,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,A1v2zMLBxN7,710363,Nanyuki Community Unit,Likii Dispensary,EOwZKRgVff8,15035,Nanyuki Ward,KE_Ward_820,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,wmHXBtBLu2Y,710356,Matanya Community unit,Matanya Dispensary,FXOdrZAa7bo,15152,Tigithi Ward,KE_Ward_818,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,Juz7WTW4cmd,710362,Nturukuma Community Unit,Nturukuma Dispensary,WHVev0sJNiT,15368,Nanyuki Ward,KE_Ward_820,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,V0FSbzEkYr6,710355,Solio Community Unit,Solio Dispensary,oLzFlqMhNgg,17575,Tigithi Ward,KE_Ward_818,Laikipia East Sub County,KE_SubCounty_3086,Laikipia County,KE_County_31,Kenya
6,vBUK1BkyDXe,710327,Ngenia Communit Health Unit,Ngenia Dispensary,I8OWHqPVDna,18604,Mugogodo East Ward,KE_Ward_824,Laikipia North Sub County,KE_SubCounty_3085,Laikipia County,KE_County_31,Kenya
6,aXctw3fEMAJ,702417,Kimanjo Community Health Unit,Kimanjo Dispensary,LiYCnN4HH92,14869,Mugogodo West Ward,KE_Ward_825,Laikipia North Sub County,KE_SubCounty_3085,Laikipia County,KE_County_31,Kenya
6,YjRiwm0F8Ek,702420,Kurum Community Health Unit,Kurum Dispensary,VFSyhiyOpEt,20191,Mugogodo West Ward,KE_Ward_825,Laikipia North Sub County,KE_SubCounty_3085,Laikipia County,KE_County_31,Kenya
6,gKErBOSfauF,702418,Naibor Community Health Unit,Naibor Dispensary,c9pQgjJ0sqy,21248,Segera Ward,KE_Ward_823,Laikipia North Sub County,KE_SubCounty_3085,Laikipia County,KE_County_31,Kenya
6,JM1nE3N3Mgk,703522,Doldol Community Unit,Doldol Sub County Hospital,wm5jiU5wkdW,14404,Mugogodo East Ward,KE_Ward_824,Laikipia North Sub County,KE_SubCounty_3085,Laikipia County,KE_County_31,Kenya
6,woiLx30ljlR,,Naibor Fbo Community Unit,Muramati Dispensary,h0Iego3IFFN,15253,Segera Ward,KE_Ward_823,Laikipia North Sub County,KE_SubCounty_3085,Laikipia County,KE_County_31,Kenya
6,XlUUbXg1yRi,703523,Maundu Meri Community Unit,Maundo Meri Dispensary,N2ziyFSvmFb,23766,Sosian Ward,KE_Ward_822,Laikipia North Sub County,KE_SubCounty_3085,Laikipia County,KE_County_31,Kenya
6,k07Q6qCZgOC,711488,Lekiji,Lekiji,KMWa25zff7w,29374,Segera Ward,KE_Ward_823,Laikipia North Sub County,KE_SubCounty_3085,Laikipia County,KE_County_31,Kenya
6,sov6MsN0g6v,711487,Lekiji,Lekiji,KMWa25zff7w,29374,Segera Ward,KE_Ward_823,Laikipia North Sub County,KE_SubCounty_3085,Laikipia County,KE_County_31,Kenya
6,xokIGSXNZua,710326,Mukima Community Health Unit,Mukima Dispensary,vyBX6wjZxAa,23969,Segera Ward,KE_Ward_823,Laikipia North Sub County,KE_SubCounty_3085,Laikipia County,KE_County_31,Kenya
6,HWyn2FPxc55,710330,Luoniek CHU,Luoniek Dispensary,ZH8HHiwrFHK,15102,Sosian Ward,KE_Ward_822,Laikipia North Sub County,KE_SubCounty_3085,Laikipia County,KE_County_31,Kenya
6,Kk8ZhljvWvr,710329,Mowarak CHU,Mowarak Dispensary,mCuMb3PtRxt,23970,Sosian Ward,KE_Ward_822,Laikipia North Sub County,KE_SubCounty_3085,Laikipia County,KE_County_31,Kenya
6,MtEBdlNxItW,710372,Segera Community Health Unit,Powys Dispensary,cVFUPAB2b6Z,22950,Segera Ward,KE_Ward_823,Laikipia North Sub County,KE_SubCounty_3085,Laikipia County,KE_County_31,Kenya
6,bc5MfijnsDf,702421,Chumvi Community Health Unit,Chumvi Dispensary,q9MTvNy4DVj,14391,Mugogodo East Ward,KE_Ward_824,Laikipia North Sub County,KE_SubCounty_3085,Laikipia County,KE_County_31,Kenya
6,sCRxW8txUpS,712200,Ethi Unit,Ethi Dispensary,LzqV6rYc2RC,14480,Mugogodo East Ward,KE_Ward_824,Laikipia North Sub County,KE_SubCounty_3085,Laikipia County,KE_County_31,Kenya
6,IBmEhjm5EZR,702419,Lokusero Community Health Unit,Lokusero Dispensary,XV7bPo40yAe,15065,Mugogodo East Ward,KE_Ward_824,Laikipia North Sub County,KE_SubCounty_3085,Laikipia County,KE_County_31,Kenya
6,CfzowjwO7jF,710331,Survey Community Health Unit,Survey Dispensary,NarNXRvCux6,15690,Sosian Ward,KE_Ward_822,Laikipia North Sub County,KE_SubCounty_3085,Laikipia County,KE_County_31,Kenya
6,hPt3K16LcR9,602722,Makurian Community Health Unit,Arjijo Dispensary,AMV8FiC4JVe,14197,Mugogodo East Ward,KE_Ward_824,Laikipia North Sub County,KE_SubCounty_3085,Laikipia County,KE_County_31,Kenya
6,p2GGLvtWsym,710353,Matuiku Community Unit,Mwenje Dispensary,EbeqEfnzJsG,15266,Githiga Ward,KE_Ward_578,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,uoGDnEi8QCm,600954,Ngarua Community Health Unit,Ngarua Health Centre,r874ehM9tS8,15339,Marmanet Ward,KE_Ward_814,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,fa1Yzir132R,710337,Maina Village Community Unit,Maina Village Dispensary,PuE4XHg3mFm,10672,Igwamiti Ward,KE_Ward_815,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,sof6np1tQlA,602948,Sipili Community Health Unit,Sipili Health Centre,Gp3mDe3mSdO,15589,Ol-moran Ward,KE_Ward_811,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,Ze02Tiro5Gt,710338,Losogwa Community Unit,Losogwa Dispensary,W3lwizAesBx,15093,Igwamiti Ward,KE_Ward_815,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,triYcEQFQf6,710352,Mwenje Community Unit,Mwenje Dispensary,EbeqEfnzJsG,15266,Githiga Ward,KE_Ward_578,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,ujN93l65zAk,600955,Oljabet Community Health Unit,Oljabet Health Centre,nN3Po5pIV4t,15404,Marmanet Ward,KE_Ward_814,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,KJ0BsA9UbMC,710344,Nyahururu Community Unit,Nyahururu District Hospital,dAPS3WNKy1K,10890,Igwamiti Ward,KE_Ward_815,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,ZYzx2C71LnD,710350,Rumuruti Community Unit,Rumuruti District Hospital,OSC2ngoYEYM,15502,Rumuruti Township Ward,KE_Ward_812,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,hMHQSdOZaLd,710354,Njorua Community Unit,Ndindika Health Centre,DoHbN85NkUa,15325,Githiga Ward,KE_Ward_578,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,CyLNiKwNR0X,710351,Mutamanyu Community unit,Ndurumo Dispensary,JM3G66nGe6r,15328,Rumuruti Township Ward,KE_Ward_812,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,sMR4xZ1MGco,710336,Melwa community unit,Melwa Health Centre,R0DV22i3suI,15170,Marmanet Ward,KE_Ward_814,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,AwI8mRjPYlY,713035,MWENJE B community unit,Mwenje Dispensary,EbeqEfnzJsG,15266,Githiga Ward,KE_Ward_578,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,llfeRjzqoUx,713025,MATUIKU B community unit,Matuiku Dispensary,yBSNcS0U0mp,22931,Githiga Ward,KE_Ward_578,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,l0iX3pe2Dvf,710335,Muhotetu community unit,Muhotetu Dispensary,MgkI0k0bcEQ,15247,Marmanet Ward,KE_Ward_814,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,ChS7gYiGqUz,710343,Manguo Community Unit,Nyahururu District Hospital,dAPS3WNKy1K,10890,Igwamiti Ward,KE_Ward_815,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,OL3bd4ZROGM,710347,Kabati Community Unit,Kabati Dispensary (Laikipia West),oFgf95XAlBf,16677,Ol-moran Ward,KE_Ward_811,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,CJMcJOjR5OP,713031,KINAMBA C community unit,Ndindika Health Centre,DoHbN85NkUa,15325,Githiga Ward,KE_Ward_578,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,iFd4zbAhouF,710349,Githima Community Unit,Mbogoini Dispensary,VAKx1xMbqMb,22930,Ol-moran Ward,KE_Ward_811,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,CnYSFk5Vmle,710339,Shamanei Community unit,Losogwa Dispensary,W3lwizAesBx,15093,Igwamiti Ward,KE_Ward_815,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,KwjyhbcEt84,600956,Rumuruti Community Health Unit,Rumuruti District Hospital,OSC2ngoYEYM,15502,Rumuruti Township Ward,KE_Ward_812,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,b3dUIbXy35G,,Pesi Community Health Unit,Pesi Dispensary (Laikipia West),W1m2m2wBm4u,15461,Salama Ward,KE_Ward_816,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,DH6CaGklGoT,713036,KINAMBA D community unit,Ndindika Health Centre,DoHbN85NkUa,15325,Githiga Ward,KE_Ward_578,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,qtI9ILFcKBf,710341,Uaso Narok Community Unit,Nyahururu District Hospital,dAPS3WNKy1K,10890,Igwamiti Ward,KE_Ward_815,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
6,kFadkZ5Tkua,713037,KINAMBA E community unit,Ndindika Health Centre,DoHbN85NkUa,15325,Githiga Ward,KE_Ward_578,Laikipia West Sub County,KE_SubCounty_3087,Laikipia County,KE_County_31,Kenya
